Address,Quality,Size,Name
0x0000007100649c78,U,000004,_ZN5Brain10HandleWaitERKf
0x0000007100649c7c,U,000116,_ZN6AIListIPN9AIFactoryIP6AITaskjE3MapEED2Ev
0x0000007100649cf0,U,000148,_ZN6AIListIPN9AIFactoryIP6AITaskjE3MapEED0Ev
0x0000007100649d84,U,000196,_ZN20ClassManagerAccessorI9AIManagerE13GetFromCreateERK15ILevelContainer
0x0000007100649e48,U,000048,
0x0000007100649e78,U,000080,_ZN14CharacterBrainC2Ev
0x0000007100649ec8,U,000004,_ZN14CharacterBrainD2Ev
0x0000007100649ecc,U,000048,_ZN14CharacterBrainD0Ev
0x0000007100649efc,U,000040,_ZN14CharacterBrain9FullResetEv
0x0000007100649f24,U,000140,_ZN14CharacterBrain14MidSpecialMoveERKf
0x0000007100649fb0,U,000184,_ZN14CharacterBrain14PreSpecialMoveERKf
0x000000710064a068,U,000088,_ZN14CharacterBrain15ObjectAvoidanceERKf
0x000000710064a0c0,U,000116,_ZN14CharacterBrain10HandleWaitERKf
0x000000710064a134,U,000012,_ZNK14CharacterBrain7GetNameEv
0x000000710064a140,U,000016,_ZN12RegularBrain15IsInSpecialMoveEv
0x000000710064a150,U,000004,_ZN12RegularBrain10PreProcessERKf
0x000000710064a154,U,000004,_ZN12RegularBrain11PostProcessERKf
0x000000710064a158,U,000012,_ZN10CombatInfoC2ER5Brain
0x000000710064a164,U,000256,_ZN10CombatInfo21UpdateNearestOpponentEv
0x000000710064a264,U,000136,_ZN6CMListIP5BrainE6AppendERKS1_PNS2_8ListLinkE
0x000000710064a2ec,U,000116,
0x000000710064a360,U,000056,
0x000000710064a398,U,000152,_ZN7Faction10AddFactionEPKc
0x000000710064a430,U,000304,_ZN7Faction12InitFactionsEv
0x000000710064a560,U,000008,_ZN7FactionC2Ev
0x000000710064a568,U,000092,_ZN7FactionD2Ev
0x000000710064a5c4,U,000076,_ZN7Faction10SetFeelingEii
0x000000710064a610,U,000132,_ZN7Faction11SetFeelingsEii
0x000000710064a694,U,000036,_ZN14PhysicalStatusC2Ev
0x000000710064a6b8,U,000024,_ZN14PhysicalStatus19ResetPhysicalStatusEv
0x000000710064a6d0,U,000340,_ZN12RegularBrain12UpdateStatusEf
0x000000710064a824,U,000024,_ZN12RegularBrain10HandleWaitERKf
0x000000710064a83c,U,000056,_ZN12RegularBrain10DeactivateEv
0x000000710064a874,U,000156,_ZN12RegularBrain19EnableObjectAvoiderEv
0x000000710064a910,U,000048,_ZN12RegularBrainD0Ev
0x000000710064a940,U,000020,_ZN12RegularBrain14MidSpecialMoveERKf
0x000000710064a954,U,000020,_ZN12RegularBrain14PreSpecialMoveERKf
0x000000710064a968,U,000096,_ZN12VehicleBrainC2Ev
0x000000710064a9c8,U,000004,_ZN12VehicleBrainD2Ev
0x000000710064a9cc,U,000048,_ZN12VehicleBrainD0Ev
0x000000710064a9fc,U,000040,_ZN12VehicleBrain9FullResetEv
0x000000710064aa24,U,000048,_ZN12VehicleBrain19ResetPhysicalStatusEv
0x000000710064aa54,U,000044,_ZThn672_N12VehicleBrain19ResetPhysicalStatusEv
0x000000710064aa80,U,000548,_ZN12VehicleBrain8AutoPaceEPKfS1_
0x000000710064aca4,U,000056,_ZNK12VehicleBrain19MaxStoppingVelocityEf
0x000000710064acdc,U,000208,_ZN12VehicleBrain10PreProcessERKf
0x000000710064adac,U,000204,_ZN12VehicleBrain11OutputResetEv
0x000000710064ae78,U,000004,_ZN12VehicleBrain11PostProcessERKf
0x000000710064ae7c,U,000108,_ZN12VehicleBrain8AddRouteEv
0x000000710064aee8,U,000452,_ZNK12VehicleBrain19GetRelativePositionERK5VuVecNS_15VehiclePositionE
0x000000710064b0ac,U,000180,_ZNK12VehicleBrain20GetPositionOnVehicleER5VuVecNS_15VehiclePositionE
0x000000710064b160,U,000032,_ZNK12VehicleBrain9GetVRouteEv
0x000000710064b180,U,000260,_ZN12VehicleBrain20Action_EmergencyStopEv
0x000000710064b284,U,000040,_ZN12VehicleBrain20OutputTargetVelocityEf
0x000000710064b2ac,U,000400,_ZN12VehicleBrain15Action_ApproachERK5VuVec
0x000000710064b43c,U,000304,_ZN12VehicleBrain18Action_ReverseTurnERK5VuVec
0x000000710064b56c,U,000336,_ZN12VehicleBrain26Action_ReverseTurnFullLockERK5VuVec
0x000000710064b6bc,U,000400,_ZN12VehicleBrain16Action_ReverseToERK5VuVec
0x000000710064b84c,U,000024,_ZNK12VehicleBrain16StoppingDistanceEv
0x000000710064b864,U,000020,_ZNK12VehicleBrain16StoppingDistanceEf
0x000000710064b878,U,000040,_ZN12VehicleBrain15ObjectAvoidanceERKf
0x000000710064b8a0,U,000012,_ZNK12VehicleBrain7GetNameEv
0x000000710064b8ac,U,000428,_ZN24NuClass_AIMeshPropertiesC2Ev
0x000000710064ba58,U,000148,_ZN24NuClass_AIMeshPropertiesD2Ev
0x000000710064baec,U,000152,_ZN16AIMeshPropertiesC2Ev
0x000000710064bb84,U,000152,_ZN16AIMeshProperties5ResetEv
0x000000710064bc1c,U,000064,_ZN16AIMeshProperties24SetStairStepMaxFlexAngleEf
0x000000710064bc5c,U,000064,_ZN16AIMeshProperties24SetStairStepMaxDropAngleEf
0x000000710064bc9c,U,000764,_ZN16AIMeshProperties9SerializeER11NuSerialize
0x000000710064bf98,U,000156,_ZN24NuClass_AIMeshPropertiesD0Ev
0x000000710064c034,U,000172,_ZNK24NuClass_AIMeshProperties12CreateObjectEv
0x000000710064c0e0,U,000224,_ZNK24NuClass_AIMeshProperties17CreateObjectArrayEj
0x000000710064c1c0,U,000152,_ZNK24NuClass_AIMeshProperties12PlacementNewEPv
0x000000710064c258,U,000008,_ZNK24NuClass_AIMeshProperties17SerializeObjectInER9NuArchivePv
0x000000710064c260,U,000072,_ZNK24NuClass_AIMeshProperties18PostSerializeFixupEPv10NuSmartPtrI23NuClassAbstractInstanceLb0EEb
0x000000710064c2a8,U,000004,_ZNK24NuClass_AIMeshProperties17PreSerializeFixupEPvb
0x000000710064c2ac,U,000136,_ZThn8_N24NuClass_AIMeshPropertiesD1Ev
0x000000710064c334,U,000144,_ZThn8_N24NuClass_AIMeshPropertiesD0Ev
0x000000710064c3c4,U,000060,
0x000000710064c400,U,000052,_ZN7AIRouteC2Ev
0x000000710064c434,U,000208,_ZN7AIRouteD2Ev
0x000000710064c504,U,000172,_ZN7AIRoute10ClearRouteEv
0x000000710064c5b0,U,000224,_ZN7AIRouteD0Ev
0x000000710064c690,U,000116,_ZN7AIRoute19ReferencesContainerEP14LevelContainer
0x000000710064c704,U,000504,_ZN7AIRoute13LoadFromQueryERK11SearchQuery
0x000000710064c8fc,U,001004,_ZN7AIRoute11SmoothRouteERK5VuVecS2_fi
0x000000710064cce8,U,000004,_ZN12AIRoutePointD2Ev
0x000000710064ccec,U,000420,_ZN7AIRoute25NewUpdateRouteProgressionERK5Brain
0x000000710064ce90,U,000004,_ZNK7AIRoute6RenderEPK5VuVecS2_
0x000000710064ce94,U,000036,_ZNK7AIRoute13GetTargetNodeEv
0x000000710064ceb8,U,000076,_ZNK7AIRoute19InsideCurrentTargetERK5NUVEC
0x000000710064cf04,U,000224,_ZN7AIRoute19GenerateDirectRouteEPKvRK5VuVecS4_fjPK10ConvexNodeS7_RK6AIZoneff
0x000000710064cfe4,U,001092,_ZN7AIRoute13GenerateRouteEPKvRK5VuVecS4_fjPK10ConvexNodeS7_RK6AIZoneff
0x000000710064d428,U,000464,_ZN7AIRoute30FindQuickestRecoveryNodeEscapeERK5VuVecRK10ConvexNodeRK6AIZoneRKjRKf
0x000000710064d5f8,U,000236,_ZN7AIRoute39CollectNeighbourRecoveryNodes_RecursiveER17ConvexNodePtrListR17ConvexEdgePtrListR10ConvexNodeRK6AIZone
0x000000710064d6e4,U,000024,_ZNK7AIRoute14GetCurrentEdgeERK5NUVEC
0x000000710064d6fc,U,000024,_ZNK7AIRoute14GetCurrentEdgeEv
0x000000710064d714,U,000056,_ZN7AIRoute20DiedOnCurrentSectionEv
0x000000710064d74c,U,000004,_ZN7AIRoute9SetColourE8NuColour
0x000000710064d750,U,000072,_ZN7AIRoute20CalcMaxPathFrequencyERK5NUVECS2_
0x000000710064d798,U,000136,_ZN6CMListIP10ConvexNodeE6AppendERKS1_PNS2_8ListLinkE
0x000000710064d820,U,000236,_ZNK7AIRoute14IsRouteBlockedERK5Brain
0x000000710064d90c,U,000204,_ZNK7AIRoute16CalcDistToTargetERK5VuVecS2_b
0x000000710064d9d8,U,000212,_ZN7AIRoute22ForceRouteRegenerationEb
0x000000710064daac,U,000216,_ZN12AIRoutePoint20UpdateMovingLinkEdgeEv
0x000000710064db84,U,000072,_ZNK12AIRoutePoint12IsEdgeMovingEv
0x000000710064dbcc,U,000348,_ZNK12AIRoutePoint8GetToPosER5NUVEC
0x000000710064dd28,U,000256,_ZNK12AIRoutePoint10GetFromPosER5NUVEC
0x000000710064de28,U,000044,_ZNK12AIRoutePoint8GetToRadERf
0x000000710064de54,U,000044,_ZNK12AIRoutePoint10GetFromRadERf
0x000000710064de80,U,000036,_ZNK12AIRoutePoint11GetToHeightERf
0x000000710064dea4,U,000036,_ZNK12AIRoutePoint13GetFromHeightERf
0x000000710064dec8,U,000092,_ZN12AIRoutePoint30MoveTargetPointToEndOfLinkEdgeEv
0x000000710064df24,U,000004,_ZN7AIRoute15ValidRouteFoundERK11SearchQuery
0x000000710064df28,U,000028,_ZN12AIRoutePointD0Ev
0x000000710064df44,U,000156,_ZN10ConvexEdgeC1ER10ConvexNode
0x000000710064dfe0,U,000072,_ZN10ConvexEdge13SetParentNodeER10ConvexNode
0x000000710064e028,U,000228,_ZN10ConvexEdgeC1ER10ConvexNodeRK5VuVecS4_PS0_fi
0x000000710064e10c,U,000080,_ZN10ConvexEdgeD2Ev
0x000000710064e15c,U,000100,_ZN10ConvexEdgeD0Ev
0x000000710064e1c0,U,000268,_ZN10ConvexEdge16ArrangeLeftRightEv
0x000000710064e2cc,U,000120,_ZN10ConvexEdge16FindFlagFromNameEPKc
0x000000710064e344,U,000068,_ZN10ConvexEdge19SetFlagNameFromMaskEjPKcS1_
0x000000710064e388,U,000468,_ZNK10ConvexEdge9GetPortalER5VuVecS1_f
0x000000710064e55c,U,000344,_ZNK10ConvexEdge17GetPositionOnEdgeER5VuVecRKS0_NS_18PortalPositionTypeE
0x000000710064e6b4,U,000436,_ZNK10ConvexEdge17GetPositionOnEdgeER5VuVecRKS0_S3_f
0x000000710064e868,U,000172,_ZNK10ConvexEdge17GetFirstNeighbourEv
0x000000710064e914,U,000160,_ZNK10ConvexEdge16GetNextNeighbourEPv
0x000000710064e9b4,U,000280,_ZNK10ConvexEdge9IsCapableEifi
0x000000710064eacc,U,000220,_ZNK10ConvexEdge16DefaultIsCapableERKiRKfS1_
0x000000710064eba8,U,000020,_ZN10ConvexEdge19GetMinIndexFromVertEv
0x000000710064ebbc,U,000020,_ZN10ConvexEdge19GetMaxIndexFromVertEv
0x000000710064ebd0,U,000008,_ZN10ConvexEdge13IsCapableFromEfP9AStarItem
0x000000710064ebd8,U,000220,_ZNK10ConvexEdge22CalcEdgeNormal_ForwardER5VuVec
0x000000710064ecb4,U,000220,_ZNK10ConvexEdge23CalcEdgeNormal_BackwardER5VuVec
0x000000710064ed90,U,000228,_ZNK10ConvexEdge15AddOppositeEdgeEv
0x000000710064ee74,U,000052,_ZN10ConvexEdge9ClearFlagEi
0x000000710064eea8,U,000052,_ZN10ConvexEdge7SetFlagEi
0x000000710064eedc,U,000036,_ZNK10ConvexEdge26GetTraversalCostMultiplierEv
0x000000710064ef00,U,000084,_ZN10ConvexEdge18UpdateBestPositionERK5VuVecS2_f
0x000000710064ef54,U,002528,_ZN10ConvexEdge14UpdateBestInfoERK5VuVecS2_fRK9AStarItemPK16AStarTurningData
0x000000710064f934,U,000068,_ZN10ConvexEdge6SetMaxERK5VuVec
0x000000710064f978,U,000068,_ZN10ConvexEdge6SetMinERK5VuVec
0x000000710064f9bc,U,000056,_ZN16ConvexEdgeHelper13CanSaveObjectEPvR17EdSerialiseParams
0x000000710064f9f4,U,000252,_ZN15EdRefConvexEdge13GetMemberDataEPviS0_i11EDREG_FLAGSP16EdRefContextData
0x000000710064faf0,U,000292,_ZN15EdRefConvexEdge13SetMemberDataEPviS0_i11EDREG_FLAGSP16EdRefContextData
0x000000710064fc14,U,001628,_ZN16ConvexEdgeHelperC2Ev
0x0000007100650270,U,000480,_ZN22AIAutoCreatedInterface8RegisterI10ConvexEdgeEEvP7EdClass
0x0000007100650450,U,000004,_ZN16ConvexEdgeHelperD2Ev
0x0000007100650454,U,000048,_ZN16ConvexEdgeHelperD0Ev
0x0000007100650484,U,000064,_ZN16ConvexEdgeHelper13GetNumObjectsEPv
0x00000071006504c4,U,000064,_ZN16ConvexEdgeHelper13GetNextObjectEPvS0_
0x0000007100650504,U,000008,_ZN16ConvexEdgeHelper15GetParentObjectEPv
0x000000710065050c,U,000020,_ZN16ConvexEdgeHelper14GetParentClassEPv
0x0000007100650520,U,000200,_ZN16ConvexEdgeHelper12CreateObjectEPvi11EDREG_FLAGSS0_P12EdRegContext
0x00000071006505e8,U,000064,_ZN16ConvexEdgeHelper13DestroyObjectEPv11EDREG_FLAGSS0_P12EdRegContext
0x0000007100650628,U,000076,_ZN16ConvexEdgeHelper16GetSelectedEdgesER17ConvexEdgePtrList
0x0000007100650674,U,000008,_ZN9AStarItem10IsTempItemEv
0x000000710065067c,U,000012,_ZNK10ConvexEdge19GetPhysicalPositionER5VuVec
0x0000007100650688,U,000068,_ZNK10ConvexEdge11IsNeighbourEP9AStarItem
0x00000071006506cc,U,000012,_ZNK10ConvexEdge7GetCostEv
0x00000071006506d8,U,000008,_ZNK9AStarItem7GetDataEv
0x00000071006506e0,U,000008,_ZNK10ConvexEdge14GetDestinationEv
0x00000071006506e8,U,000008,_ZN10ConvexEdge14SetDestinationEP10ConvexNode
0x00000071006506f0,U,000072,_ZNK10ConvexEdge11GetPositionER5VuVec
0x0000007100650738,U,000048,_ZN15EdRefConvexEdgeD0Ev
0x0000007100650768,U,000048,_ZN16AutoCreatedEdRefI10ConvexEdgeED0Ev
0x0000007100650798,U,000028,_ZN16AutoCreatedEdRefI10ConvexEdgeE13GetMemberDataEPviS2_i11EDREG_FLAGSP16EdRefContextData
0x00000071006507b4,U,000032,_ZN16AutoCreatedEdRefI10ConvexEdgeE13SetMemberDataEPviS2_i11EDREG_FLAGSP16EdRefContextData
0x00000071006507d4,U,000376,_ZN11ConvexGraphC1EP9AIManagers
0x000000710065094c,U,000724,_ZN11ConvexGraphD2Ev
0x0000007100650c20,U,000080,_ZN11ConvexGraph20RemoveFromActiveListEv
0x0000007100650c70,U,000092,_ZN11ConvexGraph14DeleteAllVertsEv
0x0000007100650ccc,U,000152,_ZN10CSGridListI10ConvexNodeED2Ev
0x0000007100650d64,U,000008,_ZThn8_N11ConvexGraphD1Ev
0x0000007100650d6c,U,000048,_ZN11ConvexGraphD0Ev
0x0000007100650d9c,U,000052,_ZThn8_N11ConvexGraphD0Ev
0x0000007100650dd0,U,000092,_ZN11ConvexGraph15AddToActiveListEv
0x0000007100650e2c,U,000232,_ZN11ConvexGraph7SetNameEPKc
0x0000007100650f14,U,000020,_ZNK11ConvexGraph8GetClassEv
0x0000007100650f28,U,000664,_ZNK11ConvexGraph8FindNodeERK5VuVecS2_RfRP10ConvexNodeb
0x00000071006511c0,U,000080,_ZN11ConvexGraph16CullInvalidEdgesEP10ConvexNode
0x0000007100651210,U,000176,_ZN11ConvexGraph14DeleteAllEdgesEv
0x00000071006512c0,U,000292,_ZN11ConvexGraph10CreateNodeEPK17VuVecConstPtrListb
0x00000071006513e4,U,000204,_ZN11ConvexGraph10DeleteNodeEP10ConvexNode
0x00000071006514b0,U,000344,_ZN10CSGridListI10ConvexNodeE17RemoveFromBucketsEPS0_
0x0000007100651608,U,000068,_ZN11ConvexGraph10DeleteEdgeEP10ConvexNodeS1_
0x000000710065164c,U,000216,_ZN11ConvexGraph17FixUpEdgePointersEv
0x0000007100651724,U,000324,_ZN11ConvexGraph10UpdateAABBEv
0x0000007100651868,U,000048,_ZN11ConvexGraph15CalculateWidthsEv
0x0000007100651898,U,000164,_ZN11ConvexGraph13BuildNodeGridEv
0x000000710065193c,U,000576,_ZN10CSGridListI10ConvexNodeE10ResizeGridEjjRK13NuVector3BaseS4_
0x0000007100651b7c,U,000288,_ZN10CSGridListI10ConvexNodeE12AddToBucketsEPS0_
0x0000007100651c9c,U,000196,_ZN11ConvexGraph13AllocateVertsEi
0x0000007100651d60,U,000092,_ZN11ConvexGraph12AllocateVertERK5VuVec
0x0000007100651dbc,U,000056,_ZN11ConvexGraph17DeAllocateVertMapEv
0x0000007100651df4,U,000200,_ZN11ConvexGraph7AddVertERK5VuVec
0x0000007100651ebc,U,000100,_ZNK11ConvexGraph8FindVertERK5VuVec
0x0000007100651f20,U,000060,_ZNK11ConvexGraph16GetVertFromIndexEi
0x0000007100651f5c,U,000092,_ZNK11ConvexGraph16GetIndexFromVertEPK5VuVec
0x0000007100651fb8,U,000124,_ZN11ConvexGraph16SetVertFromIndexEiRK5VuVec
0x0000007100652034,U,000008,_ZN11ConvexGraph12SetTimeStampEPc
0x000000710065203c,U,000008,_ZNK11ConvexGraph12GetTimeStampEv
0x0000007100652044,U,000036,_ZNK11ConvexGraph11GetNumVertsEv
0x0000007100652068,U,000196,_ZN11ConvexGraph17CollectNodeGroupsEv
0x000000710065212c,U,000468,_ZN11ConvexGraph8ValidateEv
0x0000007100652300,U,000048,_ZN11ConvexGraph23ResetObstacleReferencesEv
0x0000007100652330,U,000320,_ZN11ConvexGraph6StitchEv
0x0000007100652470,U,000276,_ZN11ConvexGraph8UnStitchEP14LevelContainer
0x0000007100652584,U,000064,_ZN16EdRefConvexGraph8GetCountEPv
0x00000071006525c4,U,000008,_ZN16EdRefConvexGraph8SetCountEPvj
0x00000071006525cc,U,000364,_ZN16EdRefConvexGraph20GetMemberDataByIndexEPviiS0_i11EDREG_FLAGSP16EdRefContextData
0x0000007100652738,U,000300,_ZN16EdRefConvexGraph20SetMemberDataByIndexEPviiS0_i11EDREG_FLAGSP16EdRefContextData
0x0000007100652864,U,001352,_ZN17ConvexGraphHelperC2Ev
0x0000007100652dac,U,000480,_ZN22AIAutoCreatedInterface8RegisterI11ConvexGraphEEvP7EdClass
0x0000007100652f8c,U,000076,_ZN17ConvexGraphHelper13CanSaveObjectEPvR17EdSerialiseParams
0x0000007100652fd8,U,000008,_ZN17ConvexGraphHelper16GetManNumObjectsEP12ClassManagerPv
0x0000007100652fe0,U,000024,_ZN17ConvexGraphHelper16GetManNextObjectEP12ClassManagerPvS2_
0x0000007100652ff8,U,000148,_ZN17ConvexGraphHelper12CreateObjectEPvi11EDREG_FLAGSS0_P12EdRegContext
0x000000710065308c,U,000008,_ZN17ConvexGraphHelper13DestroyObjectEPv11EDREG_FLAGSS0_P12EdRegContext
0x0000007100653094,U,000004,_ZN17ConvexGraphHelper16AddMainMenuItemsER6EdMenu
0x0000007100653098,U,000176,_ZN17ConvexGraphHelper20OnPostPopulateObjectERK11ClassObjectPvi11EDREG_FLAGSP12EdRegContextPK11EdComponentS2_i
0x0000007100653148,U,000048,_ZN17ConvexGraphHelperD0Ev
0x0000007100653178,U,000048,_ZN16EdRefConvexGraphD0Ev
0x00000071006531a8,U,000048,_ZN16EdRefConvexGraph13GetMemberDataEPviS0_i11EDREG_FLAGSP16EdRefContextData
0x00000071006531d8,U,000048,_ZN16EdRefConvexGraph13SetMemberDataEPviS0_i11EDREG_FLAGSP16EdRefContextData
0x0000007100653208,U,000208,_ZN8NuVectorIP11ConvexGraphE7ReserveEjb
0x00000071006532d8,U,000048,_ZN16AutoCreatedEdRefI11ConvexGraphED0Ev
0x0000007100653308,U,000028,_ZN16AutoCreatedEdRefI11ConvexGraphE13GetMemberDataEPviS2_i11EDREG_FLAGSP16EdRefContextData
0x0000007100653324,U,000032,_ZN16AutoCreatedEdRefI11ConvexGraphE13SetMemberDataEPviS2_i11EDREG_FLAGSP16EdRefContextData
0x0000007100653344,U,000064,_ZN10ConvexLinkC2ER10ConvexNode
0x0000007100653384,U,000088,_ZN10ConvexLinkC2ER10ConvexNodeRK5VuVecS4_PS0_fi
0x00000071006533dc,U,000004,_ZN10ConvexLinkD2Ev
0x00000071006533e0,U,000052,_ZN10ConvexLinkD0Ev
0x0000007100653414,U,000132,_ZNK10ConvexLink15GetRootPositionER5VuVec
0x0000007100653498,U,000160,_ZN10ConvexLink15SetRootPositionERK5VuVec
0x0000007100653538,U,000144,_ZNK10ConvexLink15GetDestPositionER5VuVec
0x00000071006535c8,U,000204,_ZN10ConvexLink15SetDestPositionERK5VuVec
0x0000007100653694,U,000204,_ZN10ConvexLink15SetDestPositionERK5NUVEC
0x0000007100653760,U,000160,_ZN10ConvexLink15SetRootPositionERK5NUVEC
0x0000007100653800,U,000644,_ZNK10ConvexLink17GetPositionOnEdgeER5VuVecRKS0_N10ConvexEdge18PortalPositionTypeE
0x0000007100653a84,U,000056,_ZNK10ConvexLink9IsCapableEifi
0x0000007100653abc,U,000552,_ZN15EdRefConvexLink13GetMemberDataEPviS0_i11EDREG_FLAGSP16EdRefContextData
0x0000007100653ce4,U,000340,_ZN15EdRefConvexLink13SetMemberDataEPviS0_i11EDREG_FLAGSP16EdRefContextData
0x0000007100653e38,U,001060,_ZN16ConvexLinkHelperC2Ev
0x000000710065425c,U,000004,_ZN16ConvexLinkHelperD2Ev
0x0000007100654260,U,000048,_ZN16ConvexLinkHelperD0Ev
0x0000007100654290,U,000052,_ZN16ConvexLinkHelper13CanSaveObjectEPvR17EdSerialiseParams
0x00000071006542c4,U,000116,_ZN16ConvexLinkHelper12CreateObjectEPvi11EDREG_FLAGSS0_P12EdRegContext
0x0000007100654338,U,000060,_ZN16ConvexLinkHelper13GetNumObjectsEPv
0x0000007100654374,U,000064,_ZN16ConvexLinkHelper13GetNextObjectEPvS0_
0x00000071006543b4,U,000064,_ZN16ConvexLinkHelper13DestroyObjectEPv11EDREG_FLAGSS0_P12EdRegContext
0x00000071006543f4,U,000036,_ZN10ConvexLink6SetMaxERK5VuVec
0x0000007100654418,U,000036,_ZN10ConvexLink6SetMinERK5VuVec
0x000000710065443c,U,000132,_ZNK10ConvexLink11GetPositionER5VuVec
0x00000071006544c0,U,000008,_ZN10ConvexLink19GetMinIndexFromVertEv
0x00000071006544c8,U,000008,_ZN10ConvexLink19GetMaxIndexFromVertEv
0x00000071006544d0,U,000008,_ZNK10ConvexLink13IsCapableFromEifP9AStarItemf
0x00000071006544d8,U,000048,_ZN15EdRefConvexLinkD0Ev
0x0000007100654508,U,000304,_ZN10ConvexNodeD2Ev
0x0000007100654638,U,000064,_ZN10ConvexNode12DeletePointsEv
0x0000007100654678,U,000052,_ZN10ConvexNodeD0Ev
0x00000071006546ac,U,000084,_ZN10ConvexNode8FindVertERK5VuVec
0x0000007100654700,U,000384,_ZN10ConvexNode9SetPointsERK17VuVecConstPtrListb
0x0000007100654880,U,000104,_ZN10ConvexNode15SetBoundaryFlagEic
0x00000071006548e8,U,000244,_ZN10ConvexNode16SetBoundaryFlagsER8NuVectorIcE
0x00000071006549dc,U,001024,_ZN10ConvexNode23GatherWallsWithinRadiusEP5BrainPS_RK5VuVecfR5ArrayI8OrcaEdgeE
0x0000007100654ddc,U,000088,_ZNK10ConvexNode9IsBadNodeERK6AIZone
0x0000007100654e34,U,000228,_ZNK10ConvexNode10FindMinMaxER5VuVecS1_
0x0000007100654f18,U,000224,_ZNK10ConvexNode9GetMinMaxER13NuVector3BaseS1_
0x0000007100654ff8,U,001044,_ZNK10ConvexNode10WithinNodeERK5VuVecS2_Rf
0x000000710065540c,U,000232,_ZN10ConvexNode11GetPositionEP5VuVec
0x00000071006554f4,U,000168,_ZNK10ConvexNode11GetPositionEP5VuVec
0x000000710065559c,U,000296,_ZN10ConvexNode15GetClosestPointERK5VuVecRS0_
0x00000071006556c4,U,000848,_ZN10ConvexNode7AddEdgeERS_f
0x0000007100655a14,U,000072,_ZNK10ConvexNode8FindEdgeEPS_
0x0000007100655a5c,U,000324,_ZN10ConvexNode7AddEdgeERK5VuVecS2_RS_fiRKfS5_
0x0000007100655ba0,U,000088,_ZN10ConvexNode7AddEdgeER10ConvexEdge
0x0000007100655bf8,U,000144,_ZN10ConvexNode10RemoveEdgeER10ConvexEdge
0x0000007100655c88,U,000156,_ZN10ConvexNode10DeleteEdgeER10ConvexEdge
0x0000007100655d24,U,000592,_ZNK10ConvexNode37GetPositionOnNodeUsingVerticalRayCastER5VuVec
0x0000007100655f74,U,000548,_ZNK10ConvexNode23IsBoxContainedOnNavmeshERK5VuMtxRK5VuVec
0x0000007100656198,U,001444,_ZNK10ConvexNode13GraphWallCastERK5VuVecS2_RS0_RfRK6AIZonePS0_PPKS_
0x000000710065673c,U,000004,_ZN10ConvexNode15CalculateWidthsEv
0x0000007100656740,U,000088,_ZN10ConvexNode10FindEdgeIxEPK5VuVecS2_
0x0000007100656798,U,000048,_ZNK10ConvexNode18CalculateSaveIndexEv
0x00000071006567c8,U,000224,_ZN10ConvexNode14DeleteAllEdgesEN10ConvexEdge9ClassTypeE
0x00000071006568a8,U,000276,_ZN10ConvexNode15DeleteAutoEdgesEP14LevelContainer
0x00000071006569bc,U,000564,_ZNK10ConvexNode10CalcNormalER5VuVec
0x0000007100656bf0,U,000180,_ZNK10ConvexNode14BuildPointListER17VuVecConstPtrList
0x0000007100656ca4,U,000268,_ZN10ConvexNode13ReconnectNodeEP9AIManager
0x0000007100656db0,U,000076,_ZN10ConvexNode22ResetObstacleReferenceEv
0x0000007100656dfc,U,000076,_ZN10ConvexNode17ObstacleReferenceEv
0x0000007100656e48,U,000084,_ZN10ConvexNode15ObstacleReleaseEv
0x0000007100656e9c,U,000004,_ZN10ConvexNode16GetPointPositionEPKv
0x0000007100656ea0,U,000080,_ZN10ConvexNode9NextPointEPKvS1_b
0x0000007100656ef0,U,000092,_ZN10ConvexNode9PrevPointEPKvS1_b
0x0000007100656f4c,U,000008,_ZN10ConvexNode10PointCountEPKv
0x0000007100656f54,U,000072,_ZN15EdRefConvexNode8GetCountEPv
0x0000007100656f9c,U,000040,_ZN15EdRefConvexNode8SetCountEPvj
0x0000007100656fc4,U,000344,_ZN15EdRefConvexNode20GetMemberDataByIndexEPviiS0_i11EDREG_FLAGSP16EdRefContextData
0x000000710065711c,U,000320,_ZN15EdRefConvexNode20SetMemberDataByIndexEPviiS0_i11EDREG_FLAGSP16EdRefContextData
0x000000710065725c,U,001568,_ZN16ConvexNodeHelperC2Ev
0x000000710065787c,U,000480,_ZN22AIAutoCreatedInterface8RegisterI10ConvexNodeEEvP7EdClass
0x0000007100657a5c,U,000004,_ZN16ConvexNodeHelperD2Ev
0x0000007100657a60,U,000048,_ZN16ConvexNodeHelperD0Ev
0x0000007100657a90,U,000076,_ZN16ConvexNodeHelper13CanSaveObjectEPvR17EdSerialiseParams
0x0000007100657adc,U,000008,_ZN16ConvexNodeHelper13GetNumObjectsEPv
0x0000007100657ae4,U,000040,_ZN16ConvexNodeHelper13GetNextObjectEPvS0_
0x0000007100657b0c,U,000016,_ZN16ConvexNodeHelper12CreateObjectEPvi11EDREG_FLAGSS0_P12EdRegContext
0x0000007100657b1c,U,000008,_ZN16ConvexNodeHelper13DestroyObjectEPv11EDREG_FLAGSS0_P12EdRegContext
0x0000007100657b24,U,000008,_ZN16ConvexNodeHelper15GetParentObjectEPv
0x0000007100657b2c,U,000016,_ZN16ConvexNodeHelper14GetParentClassEPv
0x0000007100657b3c,U,000144,_ZN16ConvexNodeHelper15RayIntersectionER10ConvexNodeR5VuVecS3_PS2_
